	Acute myeloid leukemia	BladderUrothelialCarcinoma(TCGA,US)	Breast Cancer	BreastCarcinoma(WTSI,UK)	BreastInvasiveCarcinoma(TCGA,US)	CervicalSquamousCellCarcinoma(TCGA,US)	Chronic lymphocytic leukaemia	ColonAdenocarcinoma(TCGA,US)	Colorectal adenocarcinoma	GastricCancer(CCGC,CN)	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	LiverCancer(NCC,JP)	LiverCancer(RIKEN,JP)	Lung	MalignantMelanoma(WTSI,UK)	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Prostate	ProstateCancer(OICR,CA)	RectumAdenocarcinoma(TCGA,US)	Small cell lung cancer	T-cell ALL	UterineCorpusEndometrioidCarcinoma(TCGA,US)
ALX4			0.000598175564528											0.00024642301591															
AMACR																										0.0179506357517			0.000438382854359
AMD1														0.000523648908808															
AMER1														4.62043154831e-05															4.87092060399e-05
AMER2														0.000154014384944															
AMMECR1									0.000852999715667						0.00124028871165														
AMN1														7.70071924718e-05															0.00029225523624
AMOTL1															5.16786963188e-05														
AMOTL2														0.000292627331393	0.000103357392638														
AMPD3																		0.0251798561151											
AMT														0.000231021577415															
AMTN														9.24086309661e-05															
ANAPC7					0.0132325141777									0.000323430208381	0.000396203338444										0.000185856333055				
ANGEL1														0.000385035962359															
ANGEL2															0.000292845945806										0.00124789252194				
ANGPT1														7.70071924718e-05	0.000103357392638	0.00236873272799													
ANGPT2		0.0101637492942	0.00269179004038																						0.00063722171333				
ANGPT4														0.00035423308537	0.000189488553169														
ANGPTL1														0.000123211507955	8.61311605313e-05														
ANK1															0.00261838728015	0.0205290169759													
ANK2																													0.00102289332684
ANKEF1																									0.000292059951943				
ANKH									0.000568666477111						0.000172262321063										0.000650497165691				
ANKHD1-EIF4EBP3														1.54014384944e-05															
ANKLE1																									0.000398263570831				
ANKMY2																		0.00239808153477											
ANKRD12														9.24086309661e-05	5.16786963188e-05														
ANKRD13B														0.000123211507955															
ANKRD13C														0.000231021577415															
ANKRD17															0.000585691891613														
ANKRD18A																									6.63772618052e-05				0.000487092060399
ANKRD20A4																									0.00013275452361				
ANKRD23														0.000292627331393	0.000310072177913														
ANKRD26									0.00606577575585					0.000154014384944															
ANKRD28			0.00403768506057											0.000508247470314													0.0326086956522		
ANKRD29															0.000206714785275														
ANKRD33B			0.00179452669358																										
ANKRD34A			0.00209361447585																										
ANKRD37															0.000172262321063														
ANKRD40															0.000258393481594														
ANKRD45									0.00180077717752																				
ANKRD46															3.44524642125e-05														
ANKRD49														7.70071924718e-05															
ANKRD50														0.000585254662786	0.000654596820038														
ANKRD52														0.000585254662786	6.8904928425e-05														
ANKRD53																													0.00029225523624
ANKRD6											0.0675675675676														0.000995658927078				
ANKRD7																													0.00038967364832
ANKRD9												0.0133963750985																	
ANKS1A														0.00024642301591															
ANKS1B								0.00592885375494																					
ANKS3														0.000184817261932															
ANKS4B														4.62043154831e-05											9.29281665273e-05				
ANKS6														0.000138612946449		0.001184366364													
ANO1														0.000215620138921															
ANO2														0.00010781006946															
ANO6														0.000462043154831	0.000155036088956										0.000199131785416				
ANO7																									0.000584119903886				
ANO8														3.08028769887e-05															
ANP32A															0.000499560731081														
ANPEP														0.000184817261932															
ANTXR1															0.000155036088956														
ANTXR2															0.000361750874231														
ANXA10											0.0148648648649																		
ANXA13										0.0132318888521					0.00013780985685														
ANXA7															0.000103357392638														
AOAH																													0.000974184120799
AOC2														9.24086309661e-05															
AOC3														0.000123211507955															
AOX1																0.00177654954599												0.0137614678899	
AP1AR														0.000492846031819															
AP1S1														0.000215620138921															
AP1S3																									0.000331886309026				
AP2S1														6.16057539774e-05															
AP3D1														0.000277225892898	6.8904928425e-05														
AP3M1												0.00788022064618																	
AP3S2																									0.000278784499582				
AP4E1															0.000378977106338	0.00236873272799									0.000238958142499				
AP4S1																									0.000278784499582				
AP5B1														9.24086309661e-05											0.00013275452361				
AP5S1																									0.000278784499582				
AP5Z1														4.62043154831e-05															
APAF1																									0.000796527141662				
APBA1																0.001184366364													
APBA2															0.000241167249488														
APBB1														0.0010781006946															
APBB2									0.000663444223296			0.0137903861308		0.000646860416763	0.00108525262269														
APC															0.000930216533738														
APC2															0.000189488553169														
APH1A														0.00024642301591															
API5																													0.00448124695567
APITD1-CORT										0.000661594442607					0.00041342957055														0.00126643935704
APLF									0.00132688844659							0.000394788787998													
APLN									0.00104255520804						0.000258393481594														
APLP1														0.000616057539774															
APLP2																													0.000730638090599
APMAP														0.000308028769887	0.000206714785275														
APOA1BP														0.00010781006946															
APOA5														0.000862480555684															
APOBEC1														9.24086309661e-05															
APOBEC3D														0.000323430208381															
APOBEC3F																			0.00209832134293										
APOBEC3G														9.24086309661e-05															
APOBEC3H																									0.00115496435541				
APOC2														0.000261824454404															
APOD														0.00010781006946															
APOF																									7.96527141662e-05				
APOL1															0.00096466899795										0.000212407237777				
APOL2																		0.000959232613909											
APOL4														0.000277225892898															
APOL6			0.00104680723792											0.00010781006946				0.00167865707434							0.000225682690138				
APOLD1																									0.000823078046384				
APOOL									0.000379110984741																				0.0002435460302
APOPT1														9.24086309661e-05											0.00013275452361				
APPBP2																0.00197394393999									0.000318610856665				
APPL1								0.000790513833992																					
APTX																													0.00155869459328
AQP2															0.000155036088956														
AQP3														9.24086309661e-05				0.00167865707434											
AQP4														6.16057539774e-05															
AQP6															0.000361750874231														
AQP9														9.24086309661e-05	0.000120583624744														
AR									0.0018955549237						0.000447882034763														
ARAF														0.000585254662786															
ARC														0.000123211507955															
ARCN1														0.000154014384944											0.00013275452361				
ARF1														0.000677663293752															
ARF3												0.00118203309693			0.000103357392638										6.63772618052e-05				
ARF4																									5.31018094442e-05				
ARFGAP2			0.000598175564528																										
ARFGAP3															0.000103357392638														
ARFGEF2			0.000448631673396																										
ARFIP2															0.000620144355825														
ARFRP1		0.00677583286279												0.000123211507955					0.00419664268585										0.000633219678519
ARHGAP1														0.000323430208381															
ARHGAP11A																									0.000212407237777				
ARHGAP12														0.00010781006946						0.0098814229249									
ARHGAP23														9.24086309661e-05															
ARHGAP24									0.00199033266989						0.000310072177913														
ARHGAP25														0.000308028769887															
ARHGAP26																								0.00329625051504	0.000690323522774				
ARHGAP27														0.00010781006946															
ARHGAP28										0.00297717499173				0.000215620138921															
ARHGAP31															8.61311605313e-05														
ARHGAP35														0.000200218700427															
ARHGAP40														0.00010781006946															
ARHGAP5															0.000258393481594														
ARHGAP8														0.000261824454404															
ARHGDIA			0.00179452669358											0.000369634523865															
ARHGDIB																									0.00013275452361				
ARHGEF1														0.000831677678695															
ARHGEF10														0.000292627331393															
ARHGEF11														0.000277225892898															
ARHGEF12				0.00188235294118																									
ARHGEF26									0.000568666477111					0.000184817261932	0.000258393481594										0.00115496435541				0.0002435460302
ARHGEF28														4.62043154831e-05															
ARHGEF3														0.00060065610128															
ARHGEF33														4.62043154831e-05															
ARHGEF38			0.00134589502019				0.00950118764846			0.00165398610652																			
ARHGEF39														0.000184817261932										0.00947672023074	0.000238958142499				0.000828056502679
ARHGEF4														0.000215620138921															
ARHGEF6														0.000138612946449															
ARHGEF7																				0.0513833992095									
ARHGEF9									0.00142166619278					0.000462043154831	0.000930216533738														
ARID1A																									0.000159305428332				
ARID3B														0.000400437400853															
ARID4A															0.000516786963188														
ARID4B															0.000465108266869														
ARID5A																													0.00019483682416
ARID5B															0.000482334498975	0.00355309909199													
ARIH1				0.00329411764706										7.70071924718e-05															
ARIH2OS																									6.63772618052e-05				
ARL11																									0.000902730760551				
ARL13A																													0.00452995616171
ARL3														7.70071924718e-05															
ARL4A												0.00945626477541																	
ARL4C									0.000284333238556																				
ARL5A														9.24086309661e-05															
ARL5B															0.000155036088956														
ARL6IP5								0.00223978919631																					
ARL6IP6																													0.000584510472479
ARL8A																			0.00119904076739										
ARL8B								0.000790513833992																					0.000681928884559
ARMC10															0.000723501748463										0.000796527141662				
ARMC3														0.00010781006946															
ARMC5														0.000154014384944	0.000206714785275														0.0014612761812
ARMC6														0.000770071924718															
ARMC7															3.44524642125e-05														
ARMCX4														0.000200218700427															
ARMCX5-GPRASP2														0.000184817261932															
ARMS2														4.62043154831e-05															
ARNT									0.00199033266989																				
ARNT2															0.000981895230056														
ARNTL2																									0.00557568999164				
ARPC4-TTLL3		0.00677583286279													0.000103357392638														0.00029225523624
ARPC5																									9.29281665273e-05				
ARPP21															0.000465108266869														
ARRB1														0.000123211507955															
ARRDC3														0.000169415823438	5.16786963188e-05														
ARRDC4															0.000396203338444														
ARRDC5														4.62043154831e-05															
ARSB															0.000103357392638														
ARSD														7.70071924718e-05											0.000398263570831				
ARSJ															8.61311605313e-05														
ARSK															8.61311605313e-05										0.000663772618052				
ART1																									0.00013275452361				
ART3										0.00694674164737																			
ARTN														0.000462043154831															
ARV1															8.61311605313e-05														
AS3MT																									0.000464640832636				
ASAP1														0.000400437400853	0.000172262321063														
ASAP3														0.000154014384944															
ASB1														0.000169415823438	0.000258393481594														
ASB13																													0.00034096444228
ASB14								0.00289855072464																					
ASB15														0.00010781006946															
ASB16																									0.00013275452361				
ASB3															0.000258393481594														
ASB4														0.000154014384944															
ASB6			0.0103185284881																										0.00336093521676
ASB8																									0.000584119903886				
ASB9																													0.0021919142718
ASCC1																													0.00019483682416
ASCC2																			0.00479616306954										
ASCC3															0.000172262321063														
ASCL1														0.000154014384944															
ASF1A															0.000120583624744														
ASH1L														3.08028769887e-05	0.000189488553169														
ASIC3																													0.00180224062348
ASPA									0.00170599943133																				
ASPH			0.00299087782264											0.00117050932557				0.00239808153477											
ASPHD2									0.00132688844659																				
ASPN		0.00451722190853				0.0497925311203																						0.0412844036697	0.00107160253288
ASPRV1												0.0043341213554		7.70071924718e-05															
ASRGL1														0.000123211507955															
ASTE1														0.000123211507955															
ASTN1															0.000120583624744														
ASTN2														0.00154014384944	0.000103357392638										0.000597395356247				0.000584510472479
ASXL2														0.000184817261932	0.000103357392638				0.00209832134293										
ASZ1																													0.000535801266439
ATAD1														0.000138612946449															
ATAD2B														0.000554451785797															
ATAD3C														6.16057539774e-05															
ATAT1															0.000241167249488														
ATCAY														0.00010781006946	0.000103357392638	0.00276352151599									0.00163288064041		0.00155279503106		
ATF2										0.00198478332782					0.000344524642125										0.000531018094442				0.00029225523624
ATF3																													0.00165611300536
ATF5														9.24086309661e-05															
ATF6															8.61311605313e-05														
ATF7															0.000930216533738														
ATF7IP2														0.000215620138921											0.000531018094442				0.00131514856308
ATG10																									0.00076997623694				
ATG12															0.00013780985685										0.000398263570831				
ATG13																													0.00233804188992
ATG14														0.00024642301591											0.000305335404304				
ATG16L1												0.0236406619385																0.103211009174	
ATG2A														0.000184817261932															
ATG4A									0.000379110984741																				
ATG4B														0.00024642301591															
ATG5														9.24086309661e-05	8.61311605313e-05														
ATG7			0.00807537012113									0.00709219858156			0.000310072177913														
ATG9A																			0.00599520383693										
ATG9B																						0.0303951367781							
ATL2														0.000123211507955															
ATM																									9.29281665273e-05				
ATOX1														0.000308028769887															
ATP10B																		0.00335731414868											
ATP11B															0.000155036088956														
ATP12A										0.0105855110817																			
ATP13A2																									0.000146029975971				
ATP13A3														6.16057539774e-05	0.000258393481594														
ATP1A2														6.16057539774e-05											7.96527141662e-05				
ATP1A3														0.00101649494063															0.00204578665368
ATP1B1														0.000154014384944															
ATP1B2																									6.63772618052e-05				
ATP2A1														0.000215620138921															
ATP2A2														0.00024642301591					0.00089928057554						6.63772618052e-05				
ATP2A3																							0.11780104712						
ATP2B1												0.00472813238771		3.08028769887e-05															0.000730638090599
ATP2B2														0.00101649494063	0.000103357392638														
ATP2B3										0.00628514720476													0.020942408377						0.000730638090599
ATP2B4														6.16057539774e-05	0.000447882034763	0.00236873272799													
ATP2C1								0.00632411067194						0.000431240277842															
ATP4B										0.00297717499173				1.54014384944e-05															
ATP5B														7.70071924718e-05															
ATP5F1									0.000758221969482																				
ATP5J2																			0.0107913669065										
ATP5J2-PTCD1														6.16057539774e-05											0.000544293546803				0.00180224062348
ATP5L2										0.00297717499173																			
ATP5S																									0.00076997623694				
ATP6V0A2																									0.000345161761387				
ATP6V0D2																									0.000358437213748				
ATP6V0E1	0.0196671709531														0.000344524642125														
ATP6V1A																									3.98263570831e-05				
ATP6V1C1														1.54014384944e-05											0.00013275452361				
ATP6V1C2														9.24086309661e-05															
ATP6V1F															0.000344524642125														
ATP6V1G1															0.000103357392638														
ATP6V1G3																													0.000535801266439
ATP7A															6.8904928425e-05														
ATP7B															0.000465108266869														
ATP8A1															0.000757954212675														
ATP8B1																									0.000955832569995				
ATP8B2														0.000323430208381											0.000106203618888				
ATP8B4															0.000155036088956														
ATPIF1																													0.000487092060399
ATRAID														4.62043154831e-05															
ATRN														0.000308028769887															
ATRNL1												0.00315208825847			0.000327298410019														
ATRX															0.00117138378323														
ATXN1									0.000947777461852					0.000677663293752					0.0107913669065										
ATXN1L														7.70071924718e-05															
ATXN2																													0.00034096444228
ATXN2L																													0.00038967364832
ATXN3															0.00392758092023										0.0205504002549				
ATXN7															0.000620144355825														
ATXN7L1																									0.000411539023192				
ATXN7L3														0.000277225892898															
ATXN7L3B														0.000338831646876											6.63772618052e-05		0.00388198757764		
AUH														0.000261824454404															
AURKA				0.0141176470588																									
AUTS2														9.24086309661e-05															
AVEN														0.000154014384944															
AVIL															0.000206714785275														
AVPR1B															5.16786963188e-05														
AXL			0.00239270225811																										
B3GALNT1															0.000344524642125														
B3GALNT2		0.00621118012422												0.000154014384944											0.000265509047221				0.00034096444228
B3GALT5									0.00758221969482																				
B3GALT6															6.8904928425e-05														
B3GALTL														0.000261824454404															
B3GNT2														0.000338831646876															
B3GNT5															6.8904928425e-05														
B3GNT6															0.000103357392638														
B3GNTL1			0.00104680723792																										
B4GALT1														0.000215620138921	0.000103357392638														
B4GALT4														0.000308028769887											0.000106203618888				
B4GALT5														0.00010781006946											6.63772618052e-05				
B4GALT6														4.62043154831e-05															
B9D1																													0.000438382854359
B9D2														0.000184817261932															
BAALC															0.000241167249488												0.0139751552795		0.000438382854359
BAAT															0.000757954212675														
BABAM1														0.000400437400853	0.000241167249488														
BACE1			0.00358905338717											0.000831677678695															
BACE2																													0.000438382854359
BACH2														9.24086309661e-05															
BAG1														6.16057539774e-05															
BAG4															0.000206714785275														
BAG5														0.000646860416763											0.00107531164124				
BAHD1														0.000138612946449	0.000327298410019														
BAI3														0.000215620138921															
BAIAP2														0.000154014384944			0.170568561873												
BAIAP2L1														0.00024642301591															
BAIAP2L2														7.70071924718e-05	0.00013780985685														
BAIAP3														0.000693064732246															
BAK1																0.000789577575997													
BARX2			0.00164498280245																										
BATF2														9.24086309661e-05															
BAX														7.70071924718e-05															
BAZ2A														0.000369634523865															
BAZ2B															0.000344524642125														
BBIP1															0.00180875437116										0.000398263570831				
BBS4														0.000369634523865															
BBS7												0.00394011032309																	
BBX			0.00209361447585											0.000338831646876	0.00041342957055														
BCAP29														3.08028769887e-05	0.000378977106338														0.001217730151
BCAP31																													0.0038967364832
BCAR1														0.000693064732246															
BCAR3																		0.00647482014388											
BCAS1																									0.00038498811847				
BCAS2										0.00396956665564																			
BCAS3														0.000308028769887					0.00419664268585										
BCAS4														0.000462043154831	0.000120583624744														
BCAT1									0.00473888730926																				
BCAT2														0.000169415823438															
BCCIP										0.00198478332782																			
BCKDHB									0.00161122168515							0.00138176075799									7.96527141662e-05				
BCKDK																													0.00014612761812
BCL11A			0.000897263346792											0.000323430208381	0.0002756197137														
BCL11B														0.000400437400853	0.000206714785275			0.00479616306954											
BCL2														7.70071924718e-05											3.98263570831e-05				
BCL2L1														7.70071924718e-05															
BCL2L10																							0.0143979057592						
BCL2L11														0.000308028769887	0.0011024788548														0.0152946906965
BCL2L14		0.00282326369283																											
BCL2L15												0.00118203309693																	
BCL2L2								0.00131752305665																					
BCL2L2-PABPN1														0.000154014384944															
BCL6															0.000878537837419														
BCL6B																								0.00659250103008					
BCL7C														9.24086309661e-05															
BCL9														0.000200218700427															
BCLAF1										0.00099239166391				0.000184817261932															
BCR									0.000568666477111										0.0167865707434										
BDH1														0.000415838839348											0.000318610856665				
BDNF														0.00157094672642	0.00614976486193				0.0101918465228										
BDP1																									0.000106203618888				
BEAN1														0.000184817261932															
BEND2														0.000200218700427											0.000318610856665				
BEND4				0.00611764705882										0.000169415823438															0.00102289332684
BEST3														0.000400437400853	0.000378977106338														
BET1															8.61311605313e-05														
BEX5														0.000154014384944															
BFAR									0.000663444223296																0.000438089927914				
BHLHE22																									6.63772618052e-05				
BHLHE40														0.000308028769887	8.61311605313e-05														
BHLHE41																											0.0116459627329		
BHMT														9.24086309661e-05															
BHMT2									0.000758221969482																				
BICD2														9.24086309661e-05	0.0002756197137														
BID												0.00827423167849																	
BIN2										0.00430036387694				0.000215620138921															
BIRC5														0.000277225892898											7.96527141662e-05				0.000876765708719
BIRC6															0.000241167249488														
