	Acute myeloid leukemia	BladderUrothelialCarcinoma(TCGA,US)	Breast Cancer	BreastCarcinoma(WTSI,UK)	BreastInvasiveCarcinoma(TCGA,US)	CervicalSquamousCellCarcinoma(TCGA,US)	Chronic lymphocytic leukaemia	ColonAdenocarcinoma(TCGA,US)	Colorectal adenocarcinoma	GastricCancer(CCGC,CN)	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	LiverCancer(NCC,JP)	LiverCancer(RIKEN,JP)	Lung	MalignantMelanoma(WTSI,UK)	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Prostate	ProstateCancer(OICR,CA)	RectumAdenocarcinoma(TCGA,US)	Small cell lung cancer	T-cell ALL	UterineCorpusEndometrioidCarcinoma(TCGA,US)
ADAMTS5	0.00554785020804								0.000481556390253						0.000507775309426														
ADAMTSL2														0.000306901446273															
ADAMTSL4																													0.000298062593145
ADAMTSL5														2.55751205228e-05															
ADAP1			0.00029197080292																										
ADAP2														0.000115088042352											7.27391755014e-05				
ADAR								0.00474261436617						0.000204600964182															
ADARB1									0.000577867668304					5.11502410455e-05									0.0154545454545						
ADARB2														0.000217388524443															
ADAT1																									0.000109108763252				
ADAT2				0.00177462289264																									
ADCY1									0.000963112780507					0.000153450723137											0.000290956702006				
ADCY2											0.00502512562814			5.11502410455e-05	0.000507775309426										0.000109108763252				
ADCY5															0.000126943827356														
ADCY6														0.000767253615683															
ADCY9																									7.27391755014e-05				
ADCYAP1															0.000317359568391														
ADCYAP1R1														0.00122760578509	0.000809266899397														
ADD1				0.00976042590949																									
ADD2														0.000179025843659															0.000149031296572
ADH1B															0.000158679784195														
ADH4														7.67253615683e-05											0.00023640232038				
ADI1														0.000102300482091	0.000111075848937														
ADIPOQ														0.000511502410455	0.000317359568391										0.00149115309778				
ADIPOR1				0.00266193433895																									
ADM2															0.000380831482069										0.000290956702006				
ADNP2														0.000115088042352															
ADORA1														0.00115088042352															
ADORA2A														6.39378013069e-05															
ADORA2B								0.000889240193657																					
ADORA3																							0.0218181818182		0.000127293557128				
ADPGK			0.00116788321168																										0.000347739692002
ADPRH															3.17359568391e-05				0.0025793139025										
ADPRHL2								0.000691631261733																					
ADRA1A														3.83626807841e-05								0.0132978723404							0.000745156482861
ADRA2B																0.00228384991843													
ADRA2C															0.000126943827356														
ADRB2															0.000126943827356														
ADRB3								0.000988044659619																					
ADTRP														0.000332476566796															
AEBP2			0.00204379562044						0.000577867668304					0.000319689006534															
AEN															9.52078705173e-05														
AFAP1														0.000409201928364	0.000920342748334														
AFAP1L1															9.52078705173e-05										0.000181847938754				
AFF1														0.000716103374637															
AFF2															0.00428435417328														
AFF4			0.00175182481752											0.000396414368103	0.00142811805776														
AFM															1.58679784195e-05														
AFMID																									0.000472804640759				
AGA														0.000153450723137															
AGAP1														2.55751205228e-05															
AGAP3														2.55751205228e-05															
AGBL4																													0.00114257327372
AGER																													0.000794833581719
AGFG1															0.000888606791495	0.0195758564437													
AGMAT																									0.000381880671383				
AGMO																									0.000290956702006				
AGO1														3.83626807841e-05											7.27391755014e-05				
AGO2				0.00798580301686										0.000179025843659															
AGO4																0.000652528548124									0.000200032732629				
AGPAT3															0.000222151697874														
AGPAT4														3.83626807841e-05	0.000285623611552													0.0216718266254	
AGPAT5												0.00153846153846																	
AGPAT6														0.000166238283398	0.000269755633132										0.000163663144878				
AGPAT9															0.000523643287845										0.000327326289757				
AGPS														7.67253615683e-05	0.000269755633132														
AGT			0.00204379562044																										
AGTR1														0.000191813403921															
AGTRAP												0.0115384615385												0.0271247739602					
AHCYL1	0.242718446602																												
AHCYL2															0.00139638210092										0.000945609281519				
AHI1																									0.00158207706716				
AHNAK														8.95129218296e-05	0.000111075848937														
AHNAK2										0.00208188757807															0.00023640232038				
AHR									0.00192622556101						0.000444303395747										0.000454619846884				
AHSG															0.00034909552523														
AICDA									0.000674178946355						0.000142811805776														
AIF1L														0.000843978977251	0.000238019676293														
AIFM1																													0.0023348236463
AIFM2																									0.00138204433453				
AIM1														0.000127875602614															
AIM2																								0.00289330922242					
AIMP1														0.000421989488625															
AIMP2															0.000174547762615														
AIP			0.00043795620438																										
AIPL1														0.000115088042352											0.000436435053009				
AIRE																0.00358890701468									9.09239693768e-05				
AJUBA														0.00028132632575	0.000761662964138														
AK2							0.0463768115942			0.00832755031228																			0.000596125186289
AK3									0.000481556390253						0.00119009838147														
AK4								0.00177848038731							0.000238019676293														
AK5														0.000562652651501															
AKAP1														0.000230176084705															
AKAP11														0.000306901446273															
AKAP12			0.00321167883212																						0.000691022167264				
AKAP13														0.000639378013069	0.00034909552523														
AKAP2															0.000952078705173			0.00622406639004											
AKAP5															0.000190415741035														
AKAP7														0.000421989488625															
AKAP8															0.000190415741035														
AKIRIN1																									0.000545543816261				
AKNA	0.00832177531207													0.000140663162875				0.000922083909636							0.000145478351003				
AKR1C2																									0.000327326289757				
AKT1														0.000728890934899										0.0227848101266					
AKT2											0.0251256281407			0.000537077530978	0.000428435417328										0.000381880671383				
AKT3																			0.001031725561										
AKTIP														0.000102300482091										0.0115732368897					
ALAD														3.83626807841e-05															
ALB															4.76039352586e-05														
ALCAM																		0.00230520977409											
ALDH1A2			0.00525547445255																										
ALDH1A3														0.000358051687319	0.000269755633132														
ALDH1B1																									0.000436435053009				
ALDH1L2																									0.000181847938754				
ALDH3A2																				0.0321100917431					0.000290956702006				
ALDH3B2														0.000639378013069															
ALDH4A1									0.00192622556101																				
ALDH5A1																		0.00138312586445							7.27391755014e-05				
ALDH7A1			0.00656934306569											0.000728890934899															
ALDOB														0.000588227772023	0.00034909552523														
ALG1																													0.00019870839543
ALG11		0.00157068062827								0.00693962526024				0.000115088042352															0.00183805265772
ALG12																													0.000447093889717
ALG8																													0.000844510680576
ALG9									0.00192622556101																				
ALKBH2		0.0157068062827																											
ALKBH4																									0.00050917422851				
ALKBH5														0.000268538765489															
ALOX15B																									0.000618282991762				
ALOXE3																			0.011348981171										
ALPK1																									0.000927424487643				
ALPK3			0.000875912408759																										
ALPP															0.000222151697874										0.000527359022385				
ALS2														0.000255751205228	0.000269755633132														
ALS2CL																			0.0015475883415										
ALS2CR11																													9.93541977149e-05
ALS2CR8																			0.00722207892701										
ALX1															6.34719136782e-05														
ALX4			0.0014598540146											0.000140663162875															
AMACR																										0.0130057803468			0.000844510680576
AMD1														0.000409201928364															
AMER1														0.000115088042352															0.000447093889717
AMER2														0.000102300482091															
AMMECR1									0.00202253683906						0.000333227546811														
AMN1														0.000102300482091															0.000645802285147
AMOTL1															0.000444303395747														
AMOTL2														0.000230176084705	6.34719136782e-05														
AMPD3																		0.0172890733057											
AMT														0.000153450723137															
AMTN														7.67253615683e-05															
ANAPC7					0.0294117647059									6.39378013069e-05	0.000253887654713										0.000200032732629				
ANGEL1														0.000306901446273															
ANGEL2																									0.00121838118965				
ANGPT1														7.67253615683e-05	9.52078705173e-05	0.00163132137031													
ANGPT2		0.00471204188482	0.00306569343066												0.000238019676293										0.000381880671383				
ANGPT4														0.000230176084705	7.93398920977e-05														
ANGPTL1														5.11502410455e-05	0.000142811805776														
ANK1															0.000634719136782	0.0130505709625													
ANKEF1																									0.000254587114255				
ANKH									0.000770490224405						0.000126943827356										0.00027277190813				
ANKHD1-EIF4EBP3														3.83626807841e-05															
ANKLE1																									0.000145478351003				
ANKMY2																		0.000230520977409											
ANKRD12														0.000115088042352	0.000190415741035														
ANKRD13B														8.95129218296e-05															
ANKRD13C														3.83626807841e-05															
ANKRD17															0.000222151697874														
ANKRD18A																									0.000109108763252				0.000496770988574
ANKRD20A4																									0.000163663144878				
ANKRD23														0.000421989488625	0.000126943827356														
ANKRD26									0.000577867668304					0.00028132632575															
ANKRD28			0.00394160583942											7.67253615683e-05													0.00996015936255		
ANKRD29															0.000111075848937														
ANKRD33B			0.00204379562044																										
ANKRD34A			0.00423357664234																										
ANKRD37															9.52078705173e-05														
ANKRD40															0.000174547762615														
ANKRD45									0.000963112780507																				
ANKRD46															9.52078705173e-05														
ANKRD49														8.95129218296e-05															
ANKRD50														0.000511502410455	0.000285623611552														
ANKRD52														0.000268538765489	9.52078705173e-05														
ANKRD53																													0.000347739692002
ANKRD6											0.0795644891122														0.00145478351003				
ANKRD7																													0.000844510680576
ANKRD9												0.00269230769231																	
ANKS1A														0.000242963644966															
ANKS1B								0.00266772058097																					
ANKS3														0.00028132632575															
ANKS4B														0.000102300482091											0.000436435053009				
ANKS6														2.55751205228e-05		0.000978792822186													
ANO1														0.000153450723137															
ANO2														7.67253615683e-05															
ANO6														0.000421989488625	0.000476039352586										0.000200032732629				
ANO7																									0.000145478351003				
ANO8														0.000306901446273															
ANP32A															0.000174547762615														
ANP32B														7.67253615683e-05															
ANPEP														0.000306901446273															
ANTXR1															0.000222151697874														
ANTXR2															0.000269755633132														
ANXA10											0.00251256281407																		
ANXA13										0.00624566273421					0.000444303395747														
ANXA7															0.000444303395747														
AOAH																													0.00129160457029
AOC2														0.000127875602614															
AOC3														0.000294113886012															
AOX1																0.000163132137031												0.0077399380805	
AP1AR														0.000306901446273															
AP1S1														0.000703315814376															
AP1S2														3.83626807841e-05															
AP1S3																									0.000436435053009				
AP2S1														0.000179025843659															
AP3D1														0.000191813403921	0.000111075848937														
AP3M1												0.00615384615385																	
AP3S2																									0.000472804640759				
AP4E1															0.000602983179943	0.00358890701468									0.000109108763252				
AP4S1																									0.000436435053009				
AP5B1														0.000166238283398											0.000127293557128				
AP5S1																									0.000163663144878				
AP5Z1														5.11502410455e-05															
APAF1																									0.00130930515903				
APBA1																0.000652528548124													
APBA2															0.000190415741035														
APBB1														0.0015217196711															
APBB2									0.00471925262448			0.0242307692308		0.000716103374637	0.00277689622342														
APC															9.52078705173e-05														
APC2															0.00036496350365														
APH1A														0.000664953133592															
API5																													0.00516641828117
APITD1-CORT										0.00173490631506					0.000238019676293														0.00104321907601
APLF									0.00134835789271							0.000652528548124													
APLN									0.000577867668304						0.000333227546811														
APLP1														0.000511502410455															
APLP2																													0.00248385494287
APMAP														0.000179025843659	0.000126943827356														
APOA1BP														0.000217388524443															
APOA5														0.000358051687319															
APOB														7.67253615683e-05															
APOBEC1														0.000140663162875															
APOBEC3D														0.000332476566796															
APOBEC3F																			0.005158627805										
APOBEC3G														6.39378013069e-05															
APOBEC3H																									0.000436435053009				
APOC2														0.000358051687319															
APOD														6.39378013069e-05															
APOF																									7.27391755014e-05				
APOL1															0.000634719136782										0.000145478351003				
APOL2																		0.00276625172891											
APOL4														0.000409201928364															
APOL6			0.000875912408759											0.000115088042352				0.00230520977409							0.000200032732629				
APOLD1																									0.000327326289757				
APOOL									0.000385245112203																				0.000298062593145
APOPT1														0.000115088042352											9.09239693768e-05				
APPBP2																0.00195758564437									0.000181847938754				
APPL1								0.000790435727695																					
APTX																													0.000794833581719
AQP2															0.000158679784195														
AQP3														7.67253615683e-05				0.00115260488704											
AQP4														5.11502410455e-05															
AQP6															0.000142811805776														
AQP9														8.95129218296e-05	0.000238019676293														
AR									0.000577867668304						0.000285623611552														
ARAF														0.000971854579865															
ARC														0.000191813403921															
ARCN1														0.000102300482091											0.000181847938754				
ARF1														5.11502410455e-05															
ARF3												0.00269230769231			6.34719136782e-05										0.000127293557128				
ARF4																									0.000254587114255				
ARFGAP2			0.00029197080292																										
ARFGAP3															0.000285623611552														
ARFGEF2			0.000729927007299																										
ARFIP2															0.000507775309426														
ARFRP1		0.00261780104712												0.000511502410455					0.001031725561										4.96770988574e-05
ARHGAP1														0.000485927289932															
ARHGAP11A																									0.000400065465258				
ARHGAP12														0.000242963644966						0.0412844036697									
ARHGAP23														0.000127875602614															
ARHGAP24									0.00144466917076						0.000904474769914														
ARHGAP25														0.000255751205228															
ARHGAP26																								0.00506329113924	0.00120019639577				
ARHGAP27														8.95129218296e-05															
ARHGAP28										0.00277585010409				0.000166238283398															
ARHGAP31															0.000222151697874														
ARHGAP35														0.000191813403921															
ARHGAP40														8.95129218296e-05															
ARHGAP5															0.000142811805776														
ARHGAP8														0.000242963644966															
ARHGDIA			0.00525547445255											0.0014577818698															
ARHGDIB																									0.000363695877507				
ARHGEF1														7.67253615683e-05															
ARHGEF10														0.000115088042352															
ARHGEF11														0.000153450723137															
ARHGEF12				0.00354924578527																									
ARHGEF26									0.000288933834152					0.000268538765489	0.000238019676293										0.000709206961139				9.93541977149e-05
ARHGEF28														0.000345264127057															
ARHGEF3														0.000153450723137															
ARHGEF33														0.000140663162875															
ARHGEF38			0.00321167883212				0.00289855072464			0.00277585010409																			
ARHGEF39														0.000409201928364										0.00687160940325	0.000490989434635				0.00149031296572
ARHGEF4														0.000306901446273															
ARHGEF6														0.00028132632575															
ARHGEF7																				0.0229357798165									
ARHGEF9									0.00173360300491					0.00046035216941	0.00152332592828														
ARID1A														0.000588227772023											0.000400065465258				
ARID3B														0.000166238283398															
ARID4A															0.000380831482069														
ARID4B														0.000230176084705	0.000333227546811														
ARID5A																													0.000496770988574
ARID5B															0.000412567438908	0.00130505709625													
ARIH1				0.00310559006211										6.39378013069e-05															
ARIH2OS																									0.000145478351003				
ARL11																									0.00114564201415				
ARL13A																													0.00491803278689
ARL3														8.95129218296e-05															
ARL4A									0.00886063758066			0.00923076923077																	
ARL5A														0.000230176084705															
ARL5B															0.000380831482069														
ARL6IP5								0.000790435727695																					
ARL6IP6																													0.00134128166915
ARL8A																			0.0025793139025										
ARL8B								0.00276652504693																					0.00173869846001
ARMC10															0.000476039352586										0.000654652579513				
ARMC3														8.95129218296e-05															
ARMC5														0.000230176084705	9.52078705173e-05														0.000943864878291
ARMC6														0.000588227772023															
ARMC7															0.000126943827356														
ARMCX4														7.67253615683e-05															
ARMCX5-GPRASP2														0.000140663162875															
ARMS2														8.95129218296e-05															
ARNT									0.00491187518058																				
ARNT2															0.00157092986354														
ARNTL2																									0.00563728610136				
ARPC1B														7.67253615683e-05															
ARPC4-TTLL3		0.0157068062827													4.76039352586e-05														4.96770988574e-05
ARPC5																									5.45543816261e-05				
ARPP21															0.000666455093621														
ARRB1														0.000332476566796															
ARRDC3														0.000242963644966	0.000126943827356														
ARRDC4															0.000285623611552														
ARRDC5														0.000127875602614															
ARSB															6.34719136782e-05														
ARSD														6.39378013069e-05											0.000309141495881				
ARSJ															0.000142811805776														
ARSK															0.000111075848937										0.00027277190813				
ART1																									0.000127293557128				
ART3										0.00936849410132																			
ARTN														0.000959067019603															
ARV1															6.34719136782e-05														
AS3MT																									0.000327326289757				
ASAP1											0.0201005025126				0.000126943827356														
ASAP3														0.000204600964182															
ASB1														0.000115088042352	0.000396699460489														
ASB14								0.00276652504693																					
ASB15														3.83626807841e-05															
ASB16																									0.000290956702006				
ASB3															0.000333227546811														
ASB4														0.000230176084705															
ASB6			0.00788321167883																										0.00372578241431
ASB7														0.00028132632575															
ASB8																									0.000145478351003				
ASB9																													0.00193740685544
ASCC1																													0.00019870839543
ASCC2																			0.006190353366										
ASCC3															0.000142811805776														
ASCL1														0.000306901446273															
ASF1A															9.52078705173e-05														
ASH1L														6.39378013069e-05	0.000111075848937														
ASIC3																													0.00193740685544
ASPA									0.000770490224405																				
ASPH			0.000875912408759											0.000792828736205				0.00368833563854											
ASPN		0.00523560209424				0.0165562913907																						0.0061919504644	0.000894187779434
ASPRV1												0.00346153846154		6.39378013069e-05															
ASRGL1														7.67253615683e-05															
ASTE1														3.83626807841e-05															
ASTN1															3.17359568391e-05														
ASTN2														0.00172632063529	0.000238019676293										0.00101834845702				0.00134128166915
ASXL2														7.67253615683e-05					0.00438483363425										
ASZ1																													0.00019870839543
ATAD1														0.000115088042352															
ATAD2B														0.000102300482091															
ATAD3C														0.000179025843659															
ATAT1															0.000222151697874														
ATCAY														5.11502410455e-05	0.000126943827356	0.00130505709625									0.000909239693768		0.00265604249668		
ATF2										0.00173490631506					0.000111075848937										0.00027277190813				0.000347739692002
ATF3																													0.00119225037258
ATF5														0.000102300482091															
ATF6															0.000142811805776														
ATF7															0.000412567438908														
ATF7IP2														0.000140663162875											0.000254587114255				0.000745156482861
ATG10																									0.000472804640759				
ATG12															0.000174547762615										0.000181847938754				
ATG13																													0.00298062593145
ATG14														0.000230176084705											0.000309141495881				
ATG16L1												0.0153846153846																0.232198142415	
ATG2A														7.67253615683e-05															
ATG4A									0.000770490224405																				
ATG4B														0.000230176084705															
ATG5														0.000268538765489	7.93398920977e-05														
ATG7			0.00394160583942									0.00692307692308		0.000153450723137	0.000476039352586														
ATG9A																			0.0036110394635										
ATG9B																						0.0664893617021							
ATL2														5.11502410455e-05															
ATM																									0.000127293557128				
ATOX1														0.000345264127057															
ATP10B																		0.00391885661595											
ATP11B															3.17359568391e-05														
ATP12A										0.00346981263012																			
ATP13A2																									0.000309141495881				
ATP13A3														6.39378013069e-05	0.000222151697874														
ATP1A2														0.000102300482091											0.000109108763252				
ATP1A3														0.000191813403921															0.00312965722802
ATP1B1														0.000153450723137															
ATP1B2																									9.09239693768e-05				
ATP2A1														7.67253615683e-05															
ATP2A2														0.000319689006534					0.00232138251225						0.00027277190813				
ATP2A3																							0.0709090909091						
ATP2B1												0.00307692307692		5.11502410455e-05															0.000149031296572
ATP2B2														0.000102300482091	0.000158679784195														
ATP2B3										0.00173490631506													0.00363636363636						0.000695479384004
ATP2B4														7.67253615683e-05	0.000507775309426	0.00195758564437													
ATP2C1								0.00237130718308						0.000984642140126															
ATP4B										0.00173490631506				6.39378013069e-05															
ATP5B														6.39378013069e-05															
ATP5F1									0.000288933834152																				
ATP5J2																			0.00928553004901										
ATP5J2-PTCD1														0.000166238283398											0.000200032732629				0.000794833581719
ATP5L2										0.00346981263012																			
ATP5S																									0.000290956702006				
ATP6V0A2																									0.000436435053009				
ATP6V0D2																									0.000672837373388				
ATP6V0E1	0.0124826629681														0.000856870834656														
ATP6V1A																									0.00023640232038				
ATP6V1C1														0.000140663162875											0.000400065465258				
ATP6V1C2														0.000102300482091															
ATP6V1F															0.000444303395747														
ATP6V1G1															0.000491907331006														
ATP6V1G3																													0.00124192747144
ATP7A															3.17359568391e-05														
ATP7B															0.000523643287845														
ATP8A1															0.000507775309426														
ATP8B1																									0.000654652579513				
ATP8B2														0.000358051687319											0.000200032732629				
ATP8B4															0.000174547762615														
ATPIF1																													0.000894187779434
ATRAID														0.000115088042352															
ATRN														0.000179025843659															
ATRNL1												0.00346153846154		7.67253615683e-05	0.000158679784195														
ATRX														7.67253615683e-05	0.000666455093621														
ATXN1									0.00134835789271					0.000255751205228					0.00825380448801										
ATXN1L														1.27875602614e-05															
ATXN2																													0.000596125186289
ATXN2L																													0.000596125186289
ATXN3															0.00685496667725										0.0126566165373				
ATXN7															0.000476039352586														
ATXN7L1																									0.000400065465258				
ATXN7L3														0.000332476566796															
ATXN7L3B														0.000166238283398											0.00027277190813		0.00265604249668		
AUH														0.000255751205228															
AURKA				0.0212954747116																									
AUTS2														0.000255751205228															
AVEN														0.000115088042352															
AVIL															0.000222151697874														
AVPR1B															9.52078705173e-05														
AXL			0.0014598540146																										
B3GALNT1															0.000396699460489														
B3GALNT2		0.00890052356021												0.000179025843659											0.000636467785638				0.000248385494287
B3GALT5									0.00481556390253																				
B3GALT6															9.52078705173e-05														
B3GALTL														0.000242963644966															
B3GNT2														6.39378013069e-05															
B3GNT5															0.000190415741035														
B3GNT6															0.000126943827356														
B3GNTL1			0.000583941605839																										
B4GALT1														5.11502410455e-05	0.000190415741035														
B4GALT4														0.000383626807841											0.000254587114255				
B4GALT5														0.000191813403921											0.00027277190813				
B4GALT6														6.39378013069e-05															
B9D1																													0.000645802285147
B9D2														0.000217388524443															
BAALC															0.000380831482069												0.0106241699867		0.000546448087432
BAAT															0.000380831482069														
BABAM1														0.000537077530978	0.000285623611552														
BACE1			0.00525547445255											0.000230176084705															
BACE2																													0.000695479384004
BACH2														0.000102300482091															
BAG1														7.67253615683e-05															
BAG4															0.000190415741035														
BAG5														0.000537077530978											0.000818315724391				
BAHD1														0.000319689006534	0.000126943827356														
BAI3														0.000153450723137															
BAIAP2														0.000179025843659			0.228136882129												
BAIAP2L1														0.000242963644966															
BAIAP2L2														8.95129218296e-05	0.000238019676293														
BAIAP3														0.000191813403921															
BAK1																0.00277324632953													
BARHL2								0.00158087145539																					
BARX2			0.00131386861314																										
BASP1									0.000481556390253																				
BATF2														0.000179025843659															
BAX														0.000153450723137															
BAZ2A														0.000127875602614															
BAZ2B															0.000269755633132														
BBIP1															0.00158679784195										0.000727391755014				
BBS4														0.000562652651501															
BBS7												0.00115384615385																	
BBX			0.0014598540146											0.000485927289932	0.000571247223104														
BCAP29														5.11502410455e-05	0.000729927007299														0.000397416790859
BCAP31																													0.000596125186289
BCAR1														0.00103579238117															
BCAR3																		0.000922083909636											
BCAS1																									0.000181847938754				
BCAS2										0.00485773768217																			
BCAS3														0.000409201928364					0.00773794170751										
BCAS4														0.000230176084705	0.000222151697874														
BCAT1									0.00577867668304																				
BCAT2														0.000204600964182															
BCCIP										0.00208188757807																			
BCKDHB									0.000963112780507							0.00163132137031									0.000109108763252				
BCKDK																													0.000347739692002
BCL11A			0.00116788321168											0.000115088042352	4.76039352586e-05														
BCL11B														0.000971854579865	0.000317359568391			0.00184416781927											
BCL2														7.67253615683e-05											0.000309141495881				
BCL2L1														0.000153450723137															
BCL2L10																							0.0145454545455						
BCL2L11														7.67253615683e-05	0.0020311012377														0.00928961748634
BCL2L14		0.00575916230366																											
BCL2L15												0.000769230769231																	
BCL2L2								0.000395217863847																					
BCL2L2-PABPN1														0.000127875602614															
BCL6															0.000428435417328														
BCL6B																								0.00578661844485					
BCL7C														1.27875602614e-05															
BCL9														0.000601015332285															
BCLAF1										0.0114503816794				0.000153450723137															
BCR									0.000577867668304										0.00773794170751										
BDH1														0.000498714850194											0.000709206961139				
BDNF														0.000434777048887	0.00755315772771				0.0219241681713										
BDP1																0.00114192495922									0.000127293557128				
BEAN1														0.000562652651501															
BEND2														0.000255751205228											0.000109108763252				
BEND4				0.00133096716948										6.39378013069e-05															0.00114257327372
BEST3														0.000792828736205	0.000571247223104														
BET1															6.34719136782e-05														
BEX5														0.000127875602614															
BFAR									0.000963112780507																0.00107290283865				
BHLHE22																									3.63695877507e-05				
BHLHE40														0.000345264127057	0.000142811805776														
BHLHE41																											0.00332005312085		
BHMT														3.83626807841e-05															
